z_cl,M_200,conc,ra,dec
0.13262603616463528,41753467667530.33,5.329084074698599,130.0055874688022,-2.318199476676803
0.1557607813350518,62019562152984.555,5.081971608683688,133.76798710500339,8.166766903092999
0.11389125955530044,366092039308365.8,4.106812202247496,136.0585946797015,6.943978662299373
0.1208007233868381,40666440120888.586,5.345980116970448,128.37798538509563,3.9283674215679527
0.14886705924281723,39712190731491.49,5.361234658433995,128.2457322147114,0.8823033418197408
0.13631447066101196,56825536602574.75,5.13559127687465,137.07269311754789,5.895002921536935
0.12920837390261752,49839594603294.26,5.2170708880702845,132.31290585767746,2.4980507544126977
0.12912174304973012,33514816734595.53,5.4715107407439145,131.79629490488554,-2.635235377674166
0.15850615879870833,55211402211039.56,5.1533806770409285,129.72500397689132,-0.30879803738576683
0.11484067168242522,48683609800809.08,5.231783275507722,142.00077411642476,1.0949399601017396
0.15194301323734044,54338927262681.49,5.163240453202296,139.1993364851306,-1.9544421774462917
0.11266610631136936,253886011635093.53,4.291202658038757,128.15102300029955,0.22823485600126325
0.12892579470375293,171569632940894.4,4.497827830229575,141.25736221794003,-3.41418783164045
0.12532536477258402,32123148797255.82,5.499427801399694,130.27759256892415,-4.669051743650213
0.12004766516091017,42298089417126.31,5.320803099933546,128.67003628773867,0.05488001811084331
0.1285890177996194,56300249765748.27,5.141317677629082,141.9153562011744,8.029277234694746
0.11321559009411065,121591091146961.9,4.687566773998171,132.36302222804355,-1.067340632129402
0.14552450378555654,273481309454900.8,4.253087913375495,133.5286363779594,-2.2832029115440533
0.12029455766717613,72362220526855.44,4.988778843299044,132.93520882782298,-1.5408915763938165
0.12880032239944347,37072538197946.88,5.405668377069039,138.2418881015605,4.3885134988114585
0.11255929209868948,225837776201350.5,4.351911823709172,133.5414986668564,4.553885501333556
0.15503196266365055,45554184735318.37,5.273661915191854,127.51958044640482,-4.728278838446832
0.143255770500485,57471528726820.63,5.128629758989889,141.14279520655901,1.9790971026012638
0.12205649768497813,35804386987931.26,5.42829359454884,129.0188445622075,1.889486286186254
0.13205466339636837,36373089478640.23,5.418038104384406,128.52738493897397,4.284279967949504
0.13750904979677397,39853251997115.37,5.358953962366549,131.66128972985624,-5.130653501450988
0.11751762001615773,59432781892481.43,5.108019551382691,136.50358576032778,8.643583990295724
0.15533536861129757,66136847327783.7,5.0429244203106585,134.99023980511117,1.7860790108546913
0.1568644943522787,68385097152849.89,5.0227354213293305,136.6279752760253,-5.798898064789008
0.12979774290136525,33599896064966.39,5.4698463358120275,135.63036378392022,5.892827364202215
0.14752874122495746,396273356783564.0,4.067956433404075,139.42838366537703,6.198140034513945
0.15388673072219766,47622137951744.5,5.245641557912047,137.1929594778881,8.68226291150905
0.1180131529294126,55337039021364.92,5.15197524870626,128.410365429613,1.3527756590349442
0.14846418880682988,196063938078430.16,4.426372421918661,135.95525608884228,1.5012819482262403
0.13965197133483548,35320851985670.836,5.437157799576734,138.6475218815153,4.453442251899133
0.12521136942561592,34042065763549.625,5.461271521929254,132.92278994646918,-3.851686995390093
0.1510260274503898,35626126155890.28,5.431545797925346,137.722401543086,-1.3995073610923434
0.15774167086961113,34851238474348.113,5.445897864443653,129.98770390242584,2.605766834423675
0.14005196460851888,40022079652401.35,5.356236192490578,129.33675506181518,2.8194512240160075
0.12064412768675635,58537371462104.77,5.117333155381032,135.15352907899893,8.207506162515575
0.13507556964699702,33209271776732.195,5.477527362041099,134.04547686818952,4.405003964421664
0.15316369796322205,36849170867508.26,5.409590011465291,133.04383179325316,0.831686804585078
0.13609987894855097,51355082220965.88,5.1983517920019855,140.50376911540204,8.54346842834374
0.1375553295087044,67902751792090.73,5.027003562585802,141.00385596708014,1.746811174379106
0.14754564350490704,47425426146305.81,5.248247758087144,129.0734502101924,6.625843421201043
0.12645957112348277,53843856428501.28,5.168914387854297,135.86685906748423,-0.20107496726391538
0.15672037205789752,71781825937930.6,4.993602144083212,140.28696359169808,3.758469261206373
0.13497086532487698,37520968144486.516,5.397874632051913,137.76563125735777,5.0033335651172175
0.14905808901619588,57234706946650.36,5.131171641202431,137.61434410482005,-4.925022585389525
0.20984918789570528,59571671961841.91,5.106588974685162,141.4657365815924,2.334951330953685
0.1942044887382668,54152310002390.54,5.165372421858481,140.09646062786572,-5.363713398038336
0.16026998777334978,55729528138546.71,5.147607607709183,137.80478658486481,-5.127209208832305
0.20377750724905536,36295370619919.68,5.419428984371018,136.7203272769479,7.475940419710651
0.17953472179736124,45839101110510.29,5.269717654665942,129.3033627305623,-3.685916414026541
0.20184548087381698,42084255339606.95,5.324040130202807,133.32138847061438,-1.1605028546466967
0.19133376011502443,64584367347419.47,5.057319469933708,139.87658546581832,-0.8478885896185959
0.19024954170196573,51434142089527.89,5.197392291051108,136.38708931679614,7.5022620157900795
0.2011525182371019,61152900584343.25,5.090560820376581,130.81644485695506,2.6686982139609023
0.1776208282460809,34734330342801.184,5.448094177485097,137.98668888958858,3.958254936408834
0.18221484474380806,46625368505735.76,5.258973769819693,128.2961837709947,1.2523661117346387
0.18656040606893257,109275002944936.38,4.748026986919815,136.89465671519628,3.354581568444792
0.16278754045501942,39783808980410.28,5.360075593816042,133.2480064249398,3.9495207303725186
0.18472975814579184,55712373936495.9,5.147797779767232,141.7537742465087,1.6191981022223807
0.17953266977975949,46598293532655.71,5.259340350243563,140.91310473709544,7.398971942026981
0.2004148965037525,47068559599916.54,5.253006872441591,137.89724033514423,5.4294536996753004
0.18626895666895918,33154211137612.957,5.4786181773249565,128.13395581484542,0.028200735523925324
0.18364666650456496,48405921633801.41,5.235375770778366,133.46732608801778,-3.043659785535942
0.20025084099622292,36542756140289.98,5.415013229487872,128.28964213394332,5.538171191193398
0.16320550603974165,54753756379780.664,5.158530559171128,137.64786746464588,8.306107196405438
0.16783935717173926,84263642879286.72,4.898451927207517,134.2882654849077,-0.17631017549398287
0.19208756559680185,47024362385252.94,5.2535990905294065,128.40931565577756,4.777394606866033
0.17822943451422565,62806143064947.36,5.074291626101123,131.04426663175323,0.7388888281168606
0.20955855481124042,40754041181643.04,5.344599864993045,132.14506254884657,2.71295809465419
0.2012814325034937,47754795877718.6,5.243890794365993,133.07321884531572,-2.3612927821184244
0.19690630288724978,58975361968593.66,5.112757614035269,141.78489933377435,1.3665572044716106
0.1618741922540642,50349713959215.83,5.2106996060045,138.95095032296723,-2.987516238689802
0.17416088262384244,74046617931777.98,4.975022517228701,133.04368563669038,4.474308142138699
0.17500659778897304,59317191201138.83,5.10921300075654,137.3329470040178,4.769951506429078
0.2076369192974078,52782178168727.914,5.181281651925664,134.70416434751118,0.15835581826207878
0.1715762896107429,55952161626111.79,5.145145415922326,131.21301369438527,4.412884441773087
0.1787623185791428,79437099703697.47,4.933247136059566,136.1635244917203,-0.8872742152728339
0.18826419809239936,33072245149912.004,5.480245782866871,130.76553268098405,8.37877025533179
0.1785202202866482,161310108466777.12,4.531231887978116,127.72098416607953,-1.8413096560330198
0.20721681899482458,38402991432199.93,5.382844961678144,137.61290173313802,8.712048848891875
0.18496189884425684,50885478700752.89,5.20408539315056,140.19447897436547,8.486854749326092
0.17057265239029648,37791152159761.625,5.393229011620991,130.30382111568562,-2.5806596959630292
0.17143440672696156,101124405753885.95,4.792398902734414,128.7766822902525,0.7126840093121629
0.18070823989339874,47020557401871.93,5.253650104332611,135.4696188411872,5.801729414873917
0.16569086238182149,42748016883694.09,5.314051528476411,130.86425123797673,-3.241830419065352
0.18336837082410268,36092147731925.44,5.423081744569273,128.16228472800913,-1.5492684683828806
0.16381451458619467,54441305204162.03,5.16207433900246,137.3718696038402,6.905673251108644
0.16351701675132047,43559075381685.39,5.302079553159424,136.82187235409026,-2.504154534101249
0.18448035094594806,50420174387896.81,5.209825255804667,129.02235658396202,5.952371331023268
0.20732687114690432,39337042834209.766,5.36734452215294,129.9558779463354,6.835667299933244
0.19352358830406124,50076971573881.28,5.214097058524593,129.96113017984158,8.084812775817959
0.2074400896382549,31984551124945.73,5.502282023996759,139.11218845634792,-3.1630389371803975
0.1708971597628778,40534641649649.49,5.348063034677358,138.42963003109313,-4.928202956775051
0.20818235444453057,156570349748826.97,4.547477253090819,137.71573820824486,-3.412181671644847
0.20910940650142143,85436436358346.75,4.890333790136509,141.61151436359233,-2.2649014813937836
0.20677651561785426,48317701903717.445,5.236521916722229,140.45743435925334,7.931566324566394
0.18620568823823944,104817098652812.1,4.7718174593640565,131.10767613673045,6.144308516584084
0.19899515269955503,87843359497309.8,4.874057020193936,128.79075289300832,3.307899821931538
0.18860653098088184,42821087231674.32,5.312962556266799,135.22948725260122,-1.9785348559756017
0.2081739131168326,207772897460196.28,4.395669287620921,127.51887864838453,3.790184886130521
0.19681425849177053,49522444403775.516,5.221068957250173,137.8954259930843,4.007833990335192
0.20842418551762876,43434341406633.12,5.303904418740109,129.2938783276178,6.844303372678174
0.20356810742846634,54579732950745.44,5.1605015067921105,137.24381884755334,-4.78312233902506
0.16660803048604853,60100126269911.41,5.101179806584031,140.90534704887105,-0.2968450770000004
0.20901623215932333,34197741407467.547,5.4582822201646435,141.75571801014632,2.1655672703481725
0.1772443743453169,74125587069481.62,4.974386206551493,134.28578208936938,5.458177392892956
0.16516171519285172,400651963617203.1,4.062595703610827,141.04833936958235,6.251580323114726
0.1941268493646281,34086421734086.195,5.460418236202162,136.10184453692062,0.47714444864832384
0.18158389333393302,36084747679551.52,5.4232151886558135,128.43270905320776,-2.322487158810788
0.16125818971754985,62907831952107.22,5.073306629934376,136.5995461258535,3.4936112892860747
0.16060678200809841,206992832825769.4,4.397653839726647,131.87067440731556,5.968126866051306
0.18342779576403836,36355211677116.164,5.418357755912399,127.97860583094166,6.41179060092077
0.20571217503338818,56998693695287.43,5.133716591835744,130.64504101307196,-4.331203860264398
0.16265683630781186,53093735092459.85,5.177623711866825,142.02320848732805,4.945203421069567
0.19541371898100865,34648820945047.23,5.449705862338178,136.0137529415967,-3.976917357523024
0.19931763993109639,68845909811446.49,5.018689193454218,139.18298359006226,3.2824015285352006
0.1950628666582203,113157919572731.81,4.7281743587543295,130.8674954836439,-3.4617489101836147
0.19296825640119958,40262078734424.77,5.352394733569069,128.51581408644176,3.8937476717809867
0.19946346557497285,141006678393395.6,4.604971175314025,127.79752960571808,1.571199655756553
0.17410249773319583,64663988518391.664,5.0565718117106515,129.31997889007235,7.738248101491599
0.16167751173922035,33314359713862.89,5.4754510589429515,134.07953088637066,-2.875500198378833
0.1701124681688495,37328822429631.914,5.401201295718539,131.7646986728572,3.014915793429476
0.1653194996193741,57160298069019.234,5.131972727745857,138.1800811925268,-0.42631472526649805
0.17890672023983104,34886427462101.516,5.4452383962711925,133.29490259983916,5.132209645814586
0.19260240855806474,39295561263044.195,5.36802411811047,134.75670764729267,-5.142622763520728
0.2052800066766664,59229017938335.92,5.110125123605266,137.87999044635745,1.6773590924100104
0.20536583728673855,66803902618284.9,5.036855106683235,129.77004828467804,-4.107607312394831
0.17021844980025946,54579870254635.484,5.160499948948065,128.32834953927056,1.215753027390452
0.1746044479503912,32269515436391.84,5.496428523232149,135.12742307170882,-3.598357728900777
0.1994715491994381,37388399218698.48,5.4001677813441775,132.63887675319765,6.015985167372899
0.17936029999415382,78544295728093.64,4.93994279717205,135.525384427181,1.2763317375260241
0.20339884744910336,144586038436816.28,4.591139775995026,138.72577997221302,3.26904604641408
0.17270360634892784,41737187109342.62,5.329333479841941,136.661491825249,6.763588734644407
0.1610684300841049,48762778159472.79,5.23076326501702,141.60988644503678,7.07828399316221
0.2067113413295424,90011046767934.83,4.859819960907645,133.75023647350204,8.808719346724939
0.17380955254940278,35813820653436.87,5.428121991605086,141.87533351571457,-4.124101619067942
0.19138174756345697,114208215938381.06,4.7229353011283,134.20423913649168,5.05957458463076
0.20387921739718448,81703583313992.19,4.916621155012177,139.58384241567177,3.7382624103170796
0.1937644511016129,61410379766430.97,5.087994860995525,136.08681026021122,0.14026745467717028
0.19176855984339994,379429972131303.75,4.089214403933898,133.66061195390014,7.912326929660195
0.18886153672783693,50039538885936.24,5.2145649608122655,129.8077307791542,7.748866810938877
0.1978955410662543,33241621773888.004,5.476887415225255,136.43275867013713,-2.3747972701223086
0.19645142154615586,43516147822954.41,5.302706924685725,137.36254386540918,-4.30520818457447
0.1914071261994771,93479952548988.33,4.837817263819451,128.6208268239601,1.1415430471488852
0.19594531801003395,46244550582960.195,5.264151873160869,128.61823719563364,1.3492194088411962
0.18151245294163346,32049187367146.383,5.500949212062329,130.9493392684483,-2.8218073742293837
0.2033937665123238,83349200670150.03,4.904870045681908,136.38994063194977,8.318118838373014
0.1924724404619656,38799742740116.53,5.376209902171771,135.51508610093495,4.588746085764144
0.19653370250593025,59311529397925.38,5.109271524576005,141.70234349482936,-2.6207626315601016
0.208113586705335,144744509528955.16,4.590536301364664,130.86719600931045,8.248785751190187
0.19751311216020917,46709747426078.43,5.257832852576277,137.23949828232983,4.987995085785154
0.2039561794458304,39966722513228.34,5.357125908782028,139.92412969939724,1.3103421651099358
0.16302237069928394,111420236469117.61,4.736962960282075,133.93100636986722,5.719606485537958
0.17726174958794813,72608806588247.75,4.986742717632499,141.33473444830375,1.046496133744407
0.20054670074682973,38687589574121.92,5.378077760883921,137.9831090352919,3.5190979629802674
0.17631703551039823,43100603470365.06,5.308816031824421,132.10762870512323,-5.825779978298293
0.20664924897888434,31758257139630.594,5.506972131097334,142.04600865479506,5.369877488047325
0.19219210034447343,98113892367438.97,4.809811067297704,133.7887139046807,7.431650240994679
0.1638089916406401,53871408270179.57,5.168597087438502,142.07512904720798,-4.8170376009353095
0.18423388550894504,35398971874439.12,5.435716526631581,128.8573740836004,-4.576192172806992
0.16312063273453195,55977191981985.07,5.14486928167255,130.89874278270096,5.503650884806629
0.16975140330825306,564725312335752.0,3.898658610304786,134.1595975513598,4.066746939730918
0.1632548532989264,61497991993555.53,5.087124490650163,140.02866813220558,-2.783591082364633
0.17819409685787763,76997197121415.4,4.951749746616309,138.0953769908807,6.9690458538893685
0.1861379397334911,32759992301956.867,5.486487865939616,138.122481176201,3.1672389058610113
0.18031804095371928,37141453269508.695,5.404463782796114,140.55021472887265,0.7689922482017755
0.1703530363810973,41114189779949.87,5.338960031021451,138.68181089627376,-0.4275814118824153
0.20110556297077814,120718791061655.5,4.691618527347015,134.02732249868185,-1.7858572898326237
0.18007759223698128,50579158117895.45,5.207857428859698,130.9978909469973,-3.6825669831427197
0.16463498377278077,32883593612964.06,5.48400908109162,137.21233700221353,3.0722312923031003
0.18265371363534216,45309340202148.27,5.277073576014229,127.68218495020315,-0.287004366258353
0.16723599878329523,99954147606034.73,4.799097569469277,136.55969590194516,4.200040122268381
0.1719062124646478,69870341866307.2,5.0098016768388485,135.63676690124774,-0.10557758680054441
0.20773334682243172,37274632000959.445,5.40214297537093,139.6217376857801,5.476990808193748
0.19651025506665162,41105846013798.19,5.3390900652435,128.0474971005832,-2.56373517577038
0.17621502488174312,33985338362044.21,5.462364616059707,131.19548812503473,-0.3004980009471714
0.17750365897952047,44859502789065.336,5.283395759455581,127.637681653515,0.2213844694958098
0.20764760410321226,41726486345401.24,5.329497466347315,135.18631213279554,3.088080959214433
0.1618658323649496,45426281796718.67,5.27544154406324,138.5767331010255,4.513774717868061
0.1946674715705271,41261372974792.15,5.336671087421571,130.57590244446408,-0.8326283142881419
0.20911869978386194,33076950408507.414,5.480152227974902,134.12749199057816,3.0581783097411863
0.19625631341330196,35467267142554.03,5.434459428496056,133.77597635701207,-4.315754757525447
0.17532963716587885,38085110368627.42,5.388216677086696,135.40316600277288,4.41936425758101
0.1740111344509839,51997090095553.414,5.19060753880777,131.88040423602274,-0.13248186749948143
0.16069148742941128,41348605011953.47,5.335318795921,130.71517669236096,6.803322950014015
0.19506356889027432,62529900228992.945,5.076976459117384,138.79250162216601,-1.4217402602530926
0.20936496399807927,38255078889217.78,5.3853382432897705,136.55341382280886,-5.588924095937021
0.20979186771753625,57484783667037.09,5.128487836398656,140.95321525436316,-4.955225563226911
0.1806827322300052,222101263320749.3,4.360633174954568,138.70123131008478,-4.250691197605813
0.19800524949945117,54326194948767.93,5.163385649942295,133.76665584553126,2.123149169612673
0.17413847627593584,66051690372254.89,5.043704167221354,135.17709876689074,-4.236073929889839
0.16255268027458586,33378811142805.297,5.474181268364962,137.5938911178179,-0.43999895410029577
0.17773035512310417,56972570117150.555,5.133999009841614,135.54055919884004,6.6730726553552016
0.20210876881222545,51882083952202.164,5.19198690590826,130.89832951188274,-2.357948320321855
0.18152262471713873,49758711821772.5,5.218087802763356,137.22215958526365,4.418013169644717
0.16450993608797587,41026742600613.445,5.340324330571626,132.25616904915398,-4.097171072272553
0.17057724685854145,50282387759490.086,5.211536344536713,136.53975705552222,2.7562857425840983
0.17797155582251134,87620683816522.89,4.875541768628136,134.55111359735545,-2.001713233826656
